27344,Paolo Della Santa,M,27.0,185.0,73.0,Switzerland,SUI,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 110 metres Hurdles,no value
12641,Mihly Bodosi,M,26.0,176.0,72.0,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Men's High Jump,no value
25315,"Natasha De'Anka ""Tasha"" Danvers (-Smith-)",F,22.0,173.0,64.0,Great Britain,GBR,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 400 metres Relay,no value
1592,Egamnazar Akbarov,M,28.0,172.0,73.0,Uzbekistan,UZB,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,no value
6486,Suresh Babu,M,19.0,187.0,72.0,India,IND,1972 Summer,1972,Summer,Munich,Athletics,Athletics Men's High Jump,no value
20925,Cho Hun,M,23.0,no value,no value,North Korea,PRK,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Floor Exercise,no value
4141,"Francisco ""Frankie"" Andreu",M,21.0,188.0,77.0,United States,USA,1988 Summer,1988,Summer,Seoul,Cycling,Cycling Men's Points Race,no value
20534,Ihor Volodymyrovych Chervynskiy,M,22.0,180.0,73.0,Ukraine,UKR,2004 Summer,2004,Summer,Athina,Swimming,"Swimming Men's 1,500 metres Freestyle",no value
11715,"Andreas ""Andi"" Birnbacher",M,28.0,179.0,72.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Biathlon,Biathlon Men's 10 kilometres Sprint,no value
4322,Tobias Angerer,M,36.0,179.0,72.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Men's 30 km Skiathlon,no value
26790,Reginald de Windt,M,28.0,178.0,81.0,Individual Olympic Athletes,IOA,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Middleweight,no value
25084,Maurice Louis Achille Dambrun,M,36.0,no value,no value,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Architecture,no value
15439,Lucien Antoine Brouha,M,24.0,no value,no value,Belgium,BEL,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,no value
15693,Kurt Brugger,M,22.0,185.0,86.0,Italy-2,ITA,1992 Winter,1992,Winter,Albertville,Luge,Luge Mixed (Men)'s Doubles,no value
28586,Georgi K. Dimitrov,M,29.0,no value,no value,Bulgaria,BUL,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Slalom,no value
27796,"Raymond John ""Ray"" DeSilva",M,25.0,no value,no value,Bermuda,BER,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Two Person Dinghy,no value
30946,Adrien Duvillard,M,25.0,170.0,75.0,France,FRA,1960 Winter,1960,Winter,Squaw Valley,Alpine Skiing,Alpine Skiing Men's Downhill,no value
10679,Charlotte Bernard,F,25.0,164.0,52.0,France,FRA,1998 Winter,1998,Winter,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,no value
28960,"Rudolf ""Rudi"" Dobermann",M,25.0,181.0,72.0,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Men's Long Jump,no value
31883,Pantelis Ektoros,M,no value,no value,no value,Greece,GRE,1906 Summer,1906,Summer,Athina,Athletics,Athletics Men's 400 metres,no value
35123,Soad Fezzani,F,no value,142.0,49.0,Libya,LBA,1980 Summer,1980,Summer,Moskva,Swimming,Swimming Women's 100 metres Backstroke,no value
25215,"Charles Meldrum ""Charlie"" Daniels",M,21.0,183.0,70.0,United States,USA,1906 Summer,1906,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,Gold
28051,Piero D'Inzeo,M,29.0,174.0,64.0,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Equestrianism,"Equestrianism Men's Three-Day Event, Team",no value
8411,Iurie Bacatov,M,24.0,190.0,85.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
19836,"Arthur St. Clair ""Art"" Chapman",M,23.0,191.0,no value,Canada,CAN,1936 Summer,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Silver
25835,Carlos Csar Idelfonso D'Elia Larocca,M,37.0,172.0,69.0,Argentina,ARG,1960 Summer,1960,Summer,Roma,Equestrianism,"Equestrianism Mixed Jumping, Individual",no value
3109,Mario Altmann,M,27.0,193.0,98.0,Austria,AUT,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,no value
27885,Quincy Detenamo,M,17.0,no value,76.0,Nauru,NRU,1996 Summer,1996,Summer,Atlanta,Weightlifting,Weightlifting Men's Middleweight,no value
13569,Matthias Bornhuser,M,22.0,175.0,66.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Sailing,Sailing Men's Windsurfer,no value
6544,Thomas Bachler,M,28.0,193.0,110.0,Austria-2,AUT,1994 Winter,1994,Winter,Lillehammer,Bobsleigh,Bobsleigh Men's Four,no value
8601,Ivan Btory,M,34.0,189.0,82.0,Slovakia,SVK,2010 Winter,2010,Winter,Vancouver,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,no value
452,Enver Nazymovych Ablaiev,M,30.0,169.0,68.0,Ukraine,UKR,2010 Winter,2010,Winter,Vancouver,Freestyle Skiing,Freestyle Skiing Men's Aerials,no value
28781,Andreas Dittmer,M,24.0,183.0,83.0,Germany,GER,1996 Summer,1996,Summer,Atlanta,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
12191,Jenna Blasman,F,20.0,157.0,58.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Women's Slopestyle,no value
13788,Marcos Bossy,M,32.0,no value,no value,Switzerland,SUI,1952 Summer,1952,Summer,Helsinki,Basketball,Basketball Men's Basketball,no value
25049,"Idalina ""Daly"" Borges Mesquita",F,24.0,171.0,59.0,Brazil,BRA,2000 Summer,2000,Summer,Sydney,Handball,Handball Women's Handball,no value
27375,Jeroen Petrus Maria Delme,M,31.0,173.0,76.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Silver
20011,Sabin Chaushev,M,25.0,168.0,68.0,Bulgaria,BUL,1996 Summer,1996,Summer,Atlanta,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",no value
8614,"Francisco J. ""Frank"" Battaglia",M,17.0,175.0,no value,Canada,CAN,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Lightweight,no value
3812,"Edwin Lamont ""Ed"" Anderson",M,25.0,173.0,no value,United States,USA,1912 Summer,1912,Summer,Stockholm,Shooting,"Shooting Men's Small-Bore Rifle, Any Position, 50 metres",no value
34832,Joaqun Fernndez Corredor,M,21.0,188.0,83.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 200 metres Individual Medley,no value
32614,Nils Erik Engdahl,M,21.0,165.0,57.0,Sweden,SWE,1920 Summer,1920,Summer,Antwerpen,Athletics,Athletics Men's 800 metres,no value
29395,Peter Dwight Donlon,M,21.0,185.0,79.0,United States,USA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,Gold
32060,Hamdy El-Kot,M,31.0,188.0,89.0,Egypt,EGY,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Coxless Fours,no value
30071,Nancy Drolet,F,24.0,168.0,63.0,Canada,CAN,1998 Winter,1998,Winter,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
28750,Dieudonn Disi,M,25.0,168.0,57.0,Rwanda,RWA,2004 Summer,2004,Summer,Athina,Athletics,"Athletics Men's 10,000 metres",no value
30842,Reinhold Durnthaler,M,25.0,176.0,85.0,Austria-1,AUT,1968 Winter,1968,Winter,Grenoble,Bobsleigh,Bobsleigh Men's Two,no value
26282,Juan Carlos de la Ossa Yunta,M,31.0,168.0,50.0,Spain,ESP,2008 Summer,2008,Summer,Beijing,Athletics,"Athletics Men's 10,000 metres",no value
25946,"Marie Joseph ""Raoul"" le Borgne de Boigne",M,43.0,no value,no value,France,FRA,1906 Summer,1906,Summer,Athina,Shooting,"Shooting Men's Trap, Single Shot, 16 metres",no value
17734,Marvin Julian Campbell,M,31.0,173.0,73.0,Great Britain,GBR,1992 Summer,1992,Summer,Barcelona,Gymnastics,Gymnastics Men's Team All-Around,no value
1943,Dalal Masfir Al-Harith,F,16.0,160.0,55.0,Qatar,QAT,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 400 metres,no value
28218,Alejandro Daz Corpin,M,23.0,no value,no value,Cuba,CUB,1948 Summer,1948,Summer,London,Gymnastics,Gymnastics Men's Pommelled Horse,no value
27597,Victor Denis,M,no value,no value,no value,Belgium,BEL,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxed Eights,no value
12196,Michael Benjamin Blatchford,M,22.0,178.0,82.0,United States,USA,2008 Summer,2008,Summer,Beijing,Cycling,Cycling Men's Sprint,no value
27075,"Anna Maria ""Ans"" Dekker (-Pieters)",F,21.0,167.0,54.0,Netherlands,NED,1976 Summer,1976,Summer,Montreal,Gymnastics,Gymnastics Women's Horse Vault,no value
6380,Papa Ibrahima Ba,M,30.0,186.0,77.0,Senegal,SEN,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's Long Jump,no value
25385,Louis A. Darmanin,M,19.0,no value,no value,Malta,MLT,1928 Summer,1928,Summer,Amsterdam,Water Polo,Water Polo Men's Water Polo,no value
29319,"James Joseph ""Jim"" Donahue",M,27.0,172.0,61.0,United States,USA,1912 Summer,1912,Summer,Stockholm,Athletics,Athletics Men's Pentathlon,Silver
26798,Hendrik Maarten de Wolf,M,34.0,no value,no value,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Weightlifting,Weightlifting Men's Featherweight,no value
31788,Mara Eizmendi Prez,F,28.0,164.0,58.0,Spain,ESP,2000 Summer,2000,Summer,Sydney,Canoeing,"Canoeing Women's Kayak Singles, Slalom",no value
15730,Valery Nikolayevich Brumel,M,18.0,185.0,79.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's High Jump,Silver
20954,Tshering Choden,F,21.0,165.0,52.0,Bhutan,BHU,2000 Summer,2000,Summer,Sydney,Archery,Archery Women's Individual,no value
35174,Harry Fiedler,M,27.0,180.0,85.0,East Germany,GDR,1968 Summer,1968,Summer,Mexico City,Fencing,"Fencing Men's epee, Team",no value
14926,Edgar Brenchley,M,23.0,176.0,67.0,Great Britain,GBR,1936 Winter,1936,Winter,Garmisch-Partenkirchen,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
1726,Sigurd Olav Akre-Aas,M,30.0,no value,no value,Norway,NOR,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Team",no value
24849,Sren Dahl,M,23.0,193.0,86.0,Denmark,DEN,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,no value
21976,Robin Clegg,M,24.0,175.0,70.0,Canada,CAN,2002 Winter,2002,Winter,Salt Lake City,Biathlon,Biathlon Men's 12.5 kilometres Pursuit,no value
1232,Judith guila Hernndez,F,19.0,192.0,80.0,Cuba,CUB,1992 Summer,1992,Summer,Barcelona,Basketball,Basketball Women's Basketball,no value
19693,Chan Pak Lum,M,no value,no value,72.0,Malaya,MAL,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middleweight,no value
29217,Amanda Doman,F,26.0,178.0,70.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Softball,Softball Women's Softball,Silver
